Name,City,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award, Converted MinPrice , Converted MaxPrice ,Country,Region
Le St-Placide,Saint-Malo,55,120,EUR,Creative,-2.010532,48.6296543,33299817073,https://guide.michelin.com/en/bretagne/saint-malo/restaurant/le-st-placide,https://www.st-placide.com/,1 MICHELIN Star,$60.80 ,$132.66 , France,Europe
Les Hautes Roches,Rochecorbon,76,135,EUR,"Classic Cuisine, Modern Cuisine",0.7746065,47.4103269,33247528888,https://guide.michelin.com/en/centre-val-de-loire/rochecorbon/restaurant/les-hautes-roches,https://www.leshautesroches.com/,1 MICHELIN Star,$84.02 ,$149.24 , France,Europe
Le Clocher des Pères,Saint-Martin-sur-la-Chambre,75,90,EUR,Creative,6.3168158,45.3664596,33479599806,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-martin-sur-la-chambre/restaurant/le-clocher-des-peres,http://www.leclocherdesperes.com/,1 MICHELIN Star,$82.91 ,$99.50 , France,Europe
La Galinette,Perpignan,28,65,EUR,Creative,2.8932762,42.7025096,33468350090,https://guide.michelin.com/en/occitanie/perpignan/restaurant/la-galinette,https://www.restaurant-galinette.com/,1 MICHELIN Star,$30.95 ,$71.86 , France,Europe
Neige d'Été,Paris,65,110,EUR,Modern Cuisine,2.2991171,48.845352,33142736666,https://guide.michelin.com/en/ile-de-france/paris/restaurant/neige-d-ete,https://www.neigedete.fr/,1 MICHELIN Star,$71.86 ,$121.61 , France,Europe
Pure & V,Nice,80,120,EUR,Modern Cuisine,7.2540623,43.6965441,33619886890,https://guide.michelin.com/en/provence-alpes-cote-dazur/nice/restaurant/pure-v,,1 MICHELIN Star,$88.44 ,$132.66 , France,Europe
La Chassagnette,Le Sambuc,70,115,EUR,Creative,4.667878,43.568752,33490972696,https://guide.michelin.com/en/provence-alpes-cote-dazur/le-sambuc/restaurant/la-chassagnette,https://www.chassagnette.fr/,1 MICHELIN Star,$77.39 ,$127.13 , France,Europe
Virtus,Paris,39,165,EUR,Modern Cuisine,2.3780547,48.8501479,33980680808,https://guide.michelin.com/en/ile-de-france/paris/restaurant/virtus,https://www.virtus-paris.com/,1 MICHELIN Star,$43.11 ,$182.41 , France,Europe
Auberge Frankenbourg,La Vancelle,45,100,EUR,Modern Cuisine,7.3025827,48.2835117,33388579390,https://guide.michelin.com/en/grand-est/la-vancelle/restaurant/auberge-frankenbourg,https://www.frankenbourg.com/,1 MICHELIN Star,$49.75 ,$110.55 , France,Europe
Louroc - Hôtel du Cap-Eden-Roc,Antibes,220,240,EUR,Modern Cuisine,7.1216544,43.5483167,33493613901,https://guide.michelin.com/en/provence-alpes-cote-dazur/antibes/restaurant/louroc,https://www.hotel-du-cap-eden-roc.com/,1 MICHELIN Star,$243.21 ,$265.32 , France,Europe
La Vieille Tour,Plérin,34,90,EUR,Modern Cuisine,-2.7261477,48.5307941,33296331030,https://guide.michelin.com/en/bretagne/plerin/restaurant/la-vieille-tour7741,https://www.la-vieille-tour.com/,1 MICHELIN Star,$37.59 ,$99.50 , France,Europe
La Madeleine,Sens,50,136,EUR,Modern Cuisine,3.27418,48.19589,33386650931,https://guide.michelin.com/en/bourgogne-franche-comte/sens/restaurant/la-madeleine,https://www.restaurant-lamadeleine.fr/,1 MICHELIN Star,$55.28 ,$150.35 , France,Europe
Faventia,Tourrettes,140,190,EUR,Modern Cuisine,6.7319345,43.590664,33494399000,https://guide.michelin.com/en/provence-alpes-cote-dazur/tourrettes/restaurant/faventia,https://www.terre-blanche.com/,1 MICHELIN Star,$154.77 ,$210.05 , France,Europe
La Passagère - Hôtel Belles Rives,Juan-les-Pins,135,185,EUR,Creative,7.115675,43.56555,33493610279,https://guide.michelin.com/en/provence-alpes-cote-dazur/juan-les-pins/restaurant/la-passagere,https://www.bellesrives.com/,1 MICHELIN Star,$149.24 ,$204.52 , France,Europe
Le Pourquoi Pas - Hôtel Castelbrac,Dinard,70,110,EUR,Modern Cuisine,-2.0490902,48.6344213,33299803000,https://guide.michelin.com/en/bretagne/dinard/restaurant/le-pourquoi-pas,https://www.castelbrac.com/,1 MICHELIN Star,$77.39 ,$121.61 , France,Europe
La Table d'à Côté,Ardon,35,104,EUR,"Modern Cuisine, Creative",1.9124177,47.8220926,33238614807,https://guide.michelin.com/en/centre-val-de-loire/ardon/restaurant/la-table-d-a-cote,https://www.latabledacote.fr/,1 MICHELIN Star,$38.69 ,$114.97 , France,Europe
La Cachette,Valence,65,130,EUR,Creative,4.886606,44.9323444,33475552413,https://guide.michelin.com/en/auvergne-rhone-alpes/valence/restaurant/la-cachette,https://www.lacachette-valence.fr/,1 MICHELIN Star,$71.86 ,$143.72 , France,Europe
Relais Louis XIII,Paris,70,160,EUR,Classic Cuisine,2.3408499,48.8546356,33143267596,https://guide.michelin.com/en/ile-de-france/paris/restaurant/relais-louis-xiii,http://www.relaislouis13.com/,1 MICHELIN Star,$77.39 ,$176.88 , France,Europe
Les Tables de Gaspard,Saint-Crépin,38,77,EUR,"Modern Cuisine, Market Cuisine",6.6078486,44.7067072,33492248528,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-crpin/restaurant/les-tables-de-gaspard,http://www.lestablesdegaspard.com/,1 MICHELIN Star,$42.01 ,$85.12 , France,Europe
Le Saint-Martin,Vence,68,130,EUR,"Modern Cuisine, Mediterranean Cuisine",7.1066248,43.7316508,33493580202,https://guide.michelin.com/en/provence-alpes-cote-dazur/vence/restaurant/le-saint-martin,https://www.chateau-st-martin.com/,1 MICHELIN Star,$75.17 ,$143.72 , France,Europe
Akrame,Paris,75,180,EUR,Creative,2.3252971,48.8714069,33140671116,https://guide.michelin.com/en/ile-de-france/paris/restaurant/akrame507272,https://www.akrame.com/,1 MICHELIN Star,$82.91 ,$198.99 , France,Europe
La Croix Blanche,Veuves,35,49,EUR,"Modern Cuisine, Traditional Cuisine",1.125466,47.4715312,33254702380,https://guide.michelin.com/en/centre-val-de-loire/veuves/restaurant/l-auberge-de-la-croix-blanche,https://www.lacroixblanche41.com/,Bib Gourmand,$38.69 ,$54.17 , France,Europe
Le Rousseau,Grenoble,26,52,EUR,"Creative, Market Cuisine",5.7303723,45.1910583,33476148675,https://guide.michelin.com/en/auvergne-rhone-alpes/grenoble/restaurant/le-rousseau,https://www.lerousseaugrenoble.fr/,Bib Gourmand,$28.74 ,$57.49 , France,Europe
La Table du Sommelier,Albi,18,53,EUR,Modern Cuisine,2.1458041,43.9347151,33563462010,https://guide.michelin.com/en/occitanie/albi/restaurant/la-table-du-sommelier145,https://www.latabledusommelier.com/,Bib Gourmand,$19.90 ,$58.59 , France,Europe
Les Jardins du Léman,Yvoire,39,100,EUR,Modern Cuisine,6.3256417,46.3703254,33450728032,https://guide.michelin.com/en/auvergne-rhone-alpes/yvoire/restaurant/les-jardins-du-leman,https://www.lesjardinsduleman.com/,Bib Gourmand,$43.11 ,$110.55 , France,Europe
La Maison de Marie,Perros-Guirec,35,48,EUR,Market Cuisine,-3.4752927,48.8200118,33296490596,https://guide.michelin.com/en/bretagne/perros-guirec/restaurant/la-maison-de-marie,http://www.lamaisondemarie-laclarte.bzh/,Bib Gourmand,$38.69 ,$53.06 , France,Europe
La Récré,Vaudevant,29,47,EUR,Modern Cuisine,4.6186956,45.1039749,33475060899,https://guide.michelin.com/en/auvergne-rhone-alpes/vaudevant/restaurant/la-recre,https://www.restaurant-la-recre.com/,Bib Gourmand,$32.06 ,$51.96 , France,Europe
Le Cèpe,Méribel,35,84,EUR,Traditional Cuisine,6.57439,45.39894,33479224608,https://guide.michelin.com/en/auvergne-rhone-alpes/mribel/restaurant/le-cepe,,Bib Gourmand,$38.69 ,$92.86 , France,Europe
So,Dijon,20,40,EUR,Modern Cuisine,5.0410635,47.3196734,33380300385,https://guide.michelin.com/en/bourgogne-franche-comte/dijon/restaurant/so,,Bib Gourmand,$22.11 ,$44.22 , France,Europe
La Table du Pouyaud,Champcevinel,35,78,EUR,Modern Cuisine,0.74974,45.212543,33553095332,https://guide.michelin.com/en/nouvelle-aquitaine/champcevinel/restaurant/la-table-du-pouyaud,https://www.table-pouyaud.fr/,Bib Gourmand,$38.69 ,$86.23 , France,Europe
Le Jardin Les Crayères,Reims,33,87,EUR,Traditional Cuisine,4.0511127,49.240746,33326249090,https://guide.michelin.com/en/grand-est/reims/restaurant/le-jardin-les-crayeres,https://www.lescrayeres.com/,Bib Gourmand,$36.48 ,$96.18 , France,Europe
Auberge de la Brenne,Neuillé-le-Lierre,33,80,EUR,"Traditional Cuisine, Classic Cuisine",0.9085245,47.5103602,33247529505,https://guide.michelin.com/en/centre-val-de-loire/neuill-le-lierre/restaurant/auberge-de-la-brenne,https://www.auberge-brenne.com/,Bib Gourmand,$36.48 ,$88.44 , France,Europe
Pierre & Jean,Chagny,35,52,EUR,Modern Cuisine,4.7533235,46.9076462,33385870867,https://guide.michelin.com/en/bourgogne-franche-comte/chagny/restaurant/pierre-jean,https://www.pierrejean-restaurant.fr/,Bib Gourmand,$38.69 ,$57.49 , France,Europe
Racines by Daniel Gallacher,Bordeaux,28,58,EUR,Creative,-0.5840778,44.8402101,33556984308,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/racines-by-daniel-gallacher,,Bib Gourmand,$30.95 ,$64.12 , France,Europe
Auberge de la Baraque,Orcines,27,68,EUR,Modern Cuisine,3.0215755,45.7800103,33473622624,https://guide.michelin.com/en/auvergne-rhone-alpes/orcines/restaurant/auberge-de-la-baraque,https://www.laubrieres.com/,Bib Gourmand,$29.85 ,$75.17 , France,Europe
Richer,Paris,50,50,EUR,Modern Cuisine,2.3478903,48.8740537,33967291843,https://guide.michelin.com/en/ile-de-france/paris/restaurant/richer,https://www.lericher.com/,Bib Gourmand,$55.28 ,$55.28 , France,Europe
La Table d'Arthur R,Charleville-Mézières,33,49,EUR,Modern Cuisine,4.719695,49.771397,33324570564,https://guide.michelin.com/en/grand-est/charleville-mzires/restaurant/la-table-d-arthur-r,http://www.latabledarthur.fr/,Bib Gourmand,$36.48 ,$54.17 , France,Europe
Les Jardins de l'Acropolis,Rodez,35,64,EUR,Modern Cuisine,2.5564393,44.3589694,33565684007,https://guide.michelin.com/en/occitanie/rodez/restaurant/les-jardins-de-l-acropolis,https://www.restaurant-acropolis.com/,Bib Gourmand,$38.69 ,$70.75 , France,Europe
Lougolin,Grasse,29,37,EUR,Modern Cuisine,6.973045,43.6388111,33493601444,https://guide.michelin.com/en/provence-alpes-cote-dazur/grasse/restaurant/lougolin,https://www.lougolin.com/,Bib Gourmand,$32.06 ,$40.90 , France,Europe
L'Oxygène,Valmorel,34,34,EUR,Modern Cuisine,6.4556705,45.4715051,33479098180,https://guide.michelin.com/en/auvergne-rhone-alpes/valmorel/restaurant/l-oxygene,https://www.oxygene-hotel.fr/,Bib Gourmand,$37.59 ,$37.59 , France,Europe
Le Beauvoir,Bourges,20,60,EUR,Modern Cuisine,2.4015398,47.090477,33248654244,https://guide.michelin.com/en/centre-val-de-loire/bourges/restaurant/le-beauvoir,https://www.restaurant-lebeauvoir.com/,Bib Gourmand,$22.11 ,$66.33 , France,Europe
B2K6,Lempdes,22,58,EUR,Modern Cuisine,3.19723,45.76954,33473617471,https://guide.michelin.com/en/auvergne-rhone-alpes/lempdes/restaurant/b2k6,https://www.b2k6.fr/,Bib Gourmand,$24.32 ,$64.12 , France,Europe
L'Ormeau,Cancale,32,88,EUR,Seafood,-1.851691,48.6708659,33299896016,https://guide.michelin.com/en/bretagne/cancale/restaurant/l-ormeau,https://www.hotel-cancale.com,Bib Gourmand,$35.38 ,$97.29 , France,Europe
Spoon,Paris,31,54,EUR,World Cuisine,2.3409033,48.8688866,33183922030,https://guide.michelin.com/en/ile-de-france/paris/restaurant/spoon542767,https://www.spoon-restaurant.com/,Bib Gourmand,$34.27 ,$59.70 , France,Europe
Téjérina-Hôtel de la Place,Polliat,25,58,EUR,Traditional Cuisine,5.12659,46.24887,33474304019,https://guide.michelin.com/en/auvergne-rhone-alpes/polliat/restaurant/tejerina-hotel-de-la-place,https://www.restaurant-tejerina-logis.fr/,Bib Gourmand,$27.64 ,$64.12 , France,Europe
Aux Plumes,Paris,27,60,EUR,Modern Cuisine,2.3275939,48.8321771,33153907622,https://guide.michelin.com/en/ile-de-france/paris/restaurant/aux-plumes,https://www.auxplumes.com/,Bib Gourmand,$29.85 ,$66.33 , France,Europe
DZ'envies,Dijon,23,54,EUR,Modern Cuisine,5.0394574,47.3237399,33380500926,https://guide.michelin.com/en/bourgogne-franche-comte/dijon/restaurant/dz-envies,https://www.dzenvies.com/,Bib Gourmand,$25.43 ,$59.70 , France,Europe
Le 11 Bistrot Gourmand,Pontchâteau,27,36,EUR,Traditional Cuisine,-2.0901204,47.4351569,33240422328,https://guide.michelin.com/en/pays-de-la-loire/pontchteau/restaurant/le-11-bistrot-gourmand,https://www.restaurant-le11.fr/,Bib Gourmand,$29.85 ,$39.80 , France,Europe
Le Petit Paris,Daglan,34,34,EUR,Modern Cuisine,1.1918874,44.7421961,33553284110,https://guide.michelin.com/en/nouvelle-aquitaine/daglan/restaurant/le-petit-paris,https://www.le-petit-paris.fr/,Bib Gourmand,$37.59 ,$37.59 , France,Europe
Le Bistro des Glycines,Les Eyzies-de-Tayac,35,35,EUR,Modern Cuisine,1.0074809,44.9407156,33553069707,https://guide.michelin.com/en/nouvelle-aquitaine/les-eyzies-de-tayac/restaurant/le-bistro-des-glycines,https://www.les-glycines-dordogne.com/,Bib Gourmand,$38.69 ,$38.69 , France,Europe
La Table 101,Lyon,28,64,EUR,Modern Cuisine,4.8502238,45.7617729,33478609023,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/la-table-101,https://www.latable101.fr/,Bib Gourmand,$30.95 ,$70.75 , France,Europe
Côté Toqués,Néris-les-Bains,35,50,EUR,Modern Cuisine,2.6611676,46.2876763,33470030697,https://guide.michelin.com/en/auvergne-rhone-alpes/nris-les-bains/restaurant/cote-toques,,Bib Gourmand,$38.69 ,$55.28 , France,Europe
Côté Mer,Cancale,34,80,EUR,Traditional Cuisine,-1.8626259,48.6681727,33299896608,https://guide.michelin.com/en/bretagne/cancale/restaurant/cote-mer,https://www.restaurant-cotemer.fr/,Bib Gourmand,$37.59 ,$88.44 , France,Europe
L'Auberge du Pont des Pierres,Montanges,35,60,EUR,Modern Cuisine,5.8015098,46.1634661,33450563635,https://guide.michelin.com/en/auvergne-rhone-alpes/montanges/restaurant/l-auberge-du-pont-des-pierres,https://www.pontdespierres.fr/,Bib Gourmand,$38.69 ,$66.33 , France,Europe
Briket' Bistrot,Guéthary,40,40,EUR,Modern Cuisine,-1.6059891,43.419617,33559265134,https://guide.michelin.com/en/nouvelle-aquitaine/guthary/restaurant/briket-bistrot,http://www.briketenia.com,Bib Gourmand,$44.22 ,$44.22 , France,Europe
Minami,Annecy,22,31,EUR,Japanese,6.1228744,45.8972875,33450457542,https://guide.michelin.com/en/auvergne-rhone-alpes/annecy/restaurant/minami400465,,Bib Gourmand,$24.32 ,$34.27 , France,Europe
Le Manoir du Sphinx,Perros-Guirec,26,41,EUR,Traditional Cuisine,-3.4361377,48.8197582,33296232542,https://guide.michelin.com/en/bretagne/perros-guirec/restaurant/le-manoir-du-sphinx,https://www.lemanoirdusphinx.bzh/,Bib Gourmand,$28.74 ,$45.33 , France,Europe
Chez John,Ambres,20,70,EUR,Modern Cuisine,1.8232433,43.72842,33563576485,https://guide.michelin.com/en/occitanie/ambres/restaurant/chez-john,,Bib Gourmand,$22.11 ,$77.39 , France,Europe
Etsi,Paris,35,40,EUR,Greek,2.333,48.89025,33171500080,https://guide.michelin.com/en/ile-de-france/paris/restaurant/etsi,https://www.etsi-paris.fr/,Bib Gourmand,$38.69 ,$44.22 , France,Europe
Bellavista,Prats-de-Mollo-la-Preste,34,70,EUR,"Modern Cuisine, Catalan",2.4801504,42.4043058,33468397248,https://guide.michelin.com/en/occitanie/prats-de-mollo-la-preste/restaurant/bellavista,https://www.hotel-le-bellevue.fr/,Bib Gourmand,$37.59 ,$77.39 , France,Europe
Racine,Lyon,24,45,EUR,Modern Cuisine,4.80747,45.77402,33426185715,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/racine900057,https://www.racinerestaurant-lyon.com/,Bib Gourmand,$26.53 ,$49.75 , France,Europe
Julien,Fouday,34,68,EUR,Traditional Cuisine,7.18412,48.42262,33388973009,https://guide.michelin.com/en/grand-est/fouday/restaurant/julien,https://www.hoteljulien.com/,Bib Gourmand,$37.59 ,$75.17 , France,Europe
La Vieille Forge,Kaysersberg,33,84,EUR,"Modern Cuisine, Traditional Cuisine",7.2625154,48.1386391,33389471751,https://guide.michelin.com/en/grand-est/kaysersberg/restaurant/la-vieille-forge3949,https://www.vieilleforge-kb.com/,Bib Gourmand,$36.48 ,$92.86 , France,Europe
Le Bellevue,Lacroix-Falgarde,22,45,EUR,Classic Cuisine,1.4097754,43.4980729,33561769497,https://guide.michelin.com/en/occitanie/lacroix-falgarde/restaurant/le-bellevue8982,https://www.restaurant-lebellevue.com/,Bib Gourmand,$24.32 ,$49.75 , France,Europe
Le Chalet,Ax-les-Thermes,33,60,EUR,Modern Cuisine,1.8395359,42.7184266,33561642431,https://guide.michelin.com/en/occitanie/ax-les-thermes/restaurant/le-chalet123050,https://www.le-chalet.fr/,Bib Gourmand,$36.48 ,$66.33 , France,Europe
Le Rendez-vous des Gourmets,Bracieux,34,75,EUR,"Traditional Cuisine, Classic Cuisine",1.5407975,47.5490863,33254460387,https://guide.michelin.com/en/centre-val-de-loire/bracieux/restaurant/le-rendez-vous-des-gourmets,,Bib Gourmand,$37.59 ,$82.91 , France,Europe
La Maison de Kerdiès,Plougasnou,25,50,EUR,Traditional Cuisine,-3.845596,48.69053,33298724066,https://guide.michelin.com/en/bretagne/plougasnou/restaurant/la-maison-de-kerdies,https://www.maisonkerdies.com/,Bib Gourmand,$27.64 ,$55.28 , France,Europe
L'Antre Amis,Paris,38,78,EUR,Modern Cuisine,2.3101451,48.8467763,33145671565,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-antre-amis,https://www.lantreamis.com/,Bib Gourmand,$42.01 ,$86.23 , France,Europe
Le Bistro Chapouton,Grignan,34,70,EUR,Traditional Cuisine,4.903059,44.4202651,33475000101,https://guide.michelin.com/en/auvergne-rhone-alpes/grignan/restaurant/le-bistro-chapouton,https://www.chapouton.com/,Bib Gourmand,$37.59 ,$77.39 , France,Europe
Les 7,Tulle,45,45,EUR,Modern Cuisine,1.7724975,45.2692196,33544409489,https://guide.michelin.com/en/nouvelle-aquitaine/tulle/restaurant/les-7,https://www.restaurant-les7.fr/,Bib Gourmand,$49.75 ,$49.75 , France,Europe
La Botte d'Asperges,Contres,35,88,EUR,Modern Cuisine,1.4286247,47.4196557,33254795049,https://guide.michelin.com/en/centre-val-de-loire/contres/restaurant/la-botte-d-asperges,https://www.labottedasperges.com/,Bib Gourmand,$38.69 ,$97.29 , France,Europe
Cokotte,Angoulême,20,55,EUR,Traditional Cuisine,0.1555159,45.6502872,33545951519,https://guide.michelin.com/en/nouvelle-aquitaine/angoulme/restaurant/cokotte,https://www.restaurant-cokotte.fr,Bib Gourmand,$22.11 ,$60.80 , France,Europe
La Grillade Gourmande,Epernay,35,70,EUR,Grills,3.9614171,49.0449565,33326554422,https://guide.michelin.com/en/grand-est/pernay/restaurant/la-grillade-gourmande,https://www.lagrilladegourmande.com/,Bib Gourmand,$38.69 ,$77.39 , France,Europe
Les Bouteilles,Nantes,25,43,EUR,Traditional Cuisine,-1.5591182,47.2210766,33240082765,https://guide.michelin.com/en/pays-de-la-loire/nantes/restaurant/les-bouteilles,,Bib Gourmand,$27.64 ,$47.54 , France,Europe
Le Confidentiel,Menthon-Saint-Bernard,35,45,EUR,Modern Cuisine,6.1964034,45.8600546,33450440068,https://guide.michelin.com/en/auvergne-rhone-alpes/menthon-saint-bernard/restaurant/le-confidentiel,https://www.restaurant-leconfidentiel.fr/,Bib Gourmand,$38.69 ,$49.75 , France,Europe
L'AO - L'Aigle d'Or,Rimbach-près-Guebwiller,24,50,EUR,"Modern Cuisine, Regional Cuisine",7.1568596,47.905,33389768990,https://guide.michelin.com/en/grand-est/rimbach-prs-guebwiller/restaurant/l-ao-l-aigle-d-or,https://www.hotelaigledor.com/,Bib Gourmand,$26.53 ,$55.28 , France,Europe
Les Loges du Jardin d'Aymeric,Clara,32,48,EUR,Traditional Cuisine,2.4422211,42.5843613,33468960872,https://guide.michelin.com/en/occitanie/clara/restaurant/les-loges-du-jardin-d-aymeric,https://www.logesaymeric.com/,Bib Gourmand,$35.38 ,$53.06 , France,Europe
Le 6 à Table,Caromb,56,56,EUR,Modern Cuisine,5.1072069,44.1101279,33490623791,https://guide.michelin.com/en/provence-alpes-cote-dazur/caromb/restaurant/le-6-a-table,https://www.pascal-poulain.com/,Bib Gourmand,$61.91 ,$61.91 , France,Europe
La Ferme de Cupelin,Saint-Gervais-les-Bains,35,65,EUR,Regional Cuisine,6.7000265,45.88904,33450934730,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-gervais-les-bains/restaurant/la-ferme-de-cupelin,https://www.lafermedecupelin.com/,Bib Gourmand,$38.69 ,$71.86 , France,Europe
Le Denti,Annecy,25,60,EUR,Modern Cuisine,6.12048,45.8964,33450642117,https://guide.michelin.com/en/auvergne-rhone-alpes/annecy/restaurant/le-denti,,Bib Gourmand,$27.64 ,$66.33 , France,Europe
Restaurant du Musée,Fréland,22,71,EUR,Modern Cuisine,7.1938717,48.1697044,33389472418,https://guide.michelin.com/en/grand-est/frland/restaurant/restaurant-du-musee,https://www.restaurantmusee.fr/,Bib Gourmand,$24.32 ,$78.49 , France,Europe
